,product name,image url,product category,price
350,Mehndi Gul 900 (Murcury)-GW,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/4/149202.jpg,Men-Fabric-149202,"PKR 1,859"
351,Dark Mehndi Gul 900 (Murcury)-GW,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/4/149196.jpg,Men-Fabric-149196,"PKR 1,859"
352,Dark Blue Gul 900 (Gulfino)-GS-14,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/4/149537.jpg,Men-Fabric-149537,"PKR 1,701"
353,Off White Shalwar Kameez SKP-644-01,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/8/180227_1_.jpg,M-AP-18-180227 -P,"PKR 2,697"
354,Fawn Plain Kurta KS-644 Truck Dee,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/174937_2_.jpg,M-AP-18-174937 -P,"PKR 1,498"
355,Khaki Plain Kurta KS-643 Truck Dee,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/174932_3_.jpg,M-AP-18-174932 -P,"PKR 1,498"
356,Blue Casual Shirt CM-YD-2475  CS,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/c/m/cm-yd-2475_cs_back.jpg,M-AP-18-179880 -P,"PKR 1,497"
357,Green Linen Casual Shirt CM-YD-2471  CS,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/c/m/cm-yd-2471_cs_back.jpg,M-AP-18-179856 -P,"PKR 1,617"
358,Multi Check Casual Shirt CM-YD-2469  CS,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/c/m/cm-yd-2469_cs_back.jpg,M-AP-18-178772 -P,"PKR 1,497"
359,Blue Casual Shirt CM-YD-2458  CS,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/c/m/cm-yd-2458_cs_back.jpg,M-AP-18-178717 -P,"PKR 1,497"
360,Orange Urban Polo FS-SJP-URB-D04,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/f/s/fs-sjp-urb-d04_back.jpg,M-AP-18-176732 -P,"PKR 1,077"
361,Navy Urban Polo FS-SJP-URB-D02,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/f/s/fs-sjp-urb-d02_back.jpg,M-AP-18-176724 -P,"PKR 1,077"
362,Indigo Hooded Zipper Jacket JKT-HZJ-D27-02,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/j/k/jkt-hzj-d27-02_back.jpg,M-AP-18-174863 -P,"PKR 3,095"
363,Sky Blue Casual Shirt CM-YD-2474  CS,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/c/m/cm-yd-2474_cs_back.jpg,M-AP-18-179874 -P,"PKR 1,497"
364,Red Navy Check Casual Shirt CM-YD-2199  CS,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/c/m/cm-yd-2199_back.jpg,M-AP-18-178784 -P,"PKR 1,497"
365,Grey Casual Shirt CM-YD-2456  CS,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/c/m/cm-yd-2456_cs_back.jpg,M-AP-18-178707 -P,"PKR 1,497"
366,Navy & White Casual Shirt CM-YD-2315 CS,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/c/m/cm-yd-2315_back.jpg,M-AP-18-175060 -P,"PKR 1,497"
367,Black Sweatshirt JKT-MSS-06-02,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/j/k/jkt-mss-06-02_close.jpg,M-AP-18-174819 -P,"PKR 2,295"
368,Grey Sweatshirt JKT-MSS-07-01,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/j/k/jkt-mss-07-01_2_.jpg,M-AP-18-177039 -P,"PKR 2,495"
369,Grey Sweater FS-SWT-FD-107-01,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/f/s/fs-swt-fd-107_side.jpg,M-AP-18-171575 -P,"PKR 2,895"
370,Brown Plain Kurta KS-574,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/k/s/ks-574_back.jpg,M-AP-18-179506 -P,"PKR 1,248"
371,Blue Sweater FS-SWT-FD-101-01,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/f/s/fs-swt-fd-101-side.jpg,M-AP-18-171547 -P,"PKR 2,895"
372,Navy Sweater FS-SWT-FD-100-01,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/f/s/fs-swt-fd-100.jpg,M-AP-18-171543 -P,"PKR 2,895"
373,Black Fashion Sweater FS-SWT-FD-98-01,,M-AP-18-171531 -P,"PKR 3,095"
374,Green Fashion Sweater FS-SWT-FD-96-01,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/f/s/fs-swt-fd-96-side.jpg,M-AP-18-171523 -P,"PKR 3,095"
375,Blue Urban Graphic JGP-URB-D107,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/j/g/jgp-urb-d107_back.jpg,M-AP-18-176716 -P,PKR 717
376,Light Green Crew Neck Sweater FS-SWT-D24-05,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/f/s/fs-swt-d24-05_side.jpg,M-AP-18-171515 -P,"PKR 2,695"
377,Dark Brown S.O LATHA,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/s/_/s.o_latha_15639.jpg,Men-Fabric-15639,"PKR 1,666"
378,Light Purple S.O LATHA,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/5/15636.jpg,Men-Fabric-15636,"PKR 1,666"
379,Light Grey S.O LATHA,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/7/5/7594.jpg,Men-Fabric-7594,"PKR 1,666"
380,Dark Mehndi PLATINUM LATHA,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/173614.jpg,Men-Fabric-173614,"PKR 1,617"
381,Brown PLATINUM LATHA,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/4/5/45714.jpg,Men-Fabric-45714,"PKR 1,617"
382,Dark Grey PLATINUM LATHA,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/p/l/platinum_latha_1.jpg,Men-Fabric-45700,"PKR 1,617"
383,Brown Opus (Lalazaar)-GS,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/173682.jpg,Men-Fabric-173682,"PKR 1,827"
384,Aqua MEGA SUPER O/S,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/0/100813.jpg,Men-Fabric-100813,"PKR 1,355"
385,Light Brown MAX KOOL,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/173622.jpg,Men-Fabric-173622,"PKR 1,547"
386,Mehandi KARANDI (SILK)-MMU,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/176403.jpg,Men-Fabric-176403,"PKR 2,744"
387,Beige KARANDI (SILK)-MMU,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/176395.jpg,Men-Fabric-176395,"PKR 2,744"
388,Grey KARANDI (SILK)-MMU,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/176394.jpg,Men-Fabric-176394,"PKR 2,744"
389,Dark Green KARANDI (SILK)-MMU,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/176392.jpg,Men-Fabric-176392,"PKR 2,744"
390,Ferozi KARANDI (SILK)-MMU,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/176391.jpg,Men-Fabric-176391,"PKR 2,744"
391,Blue Fancy Woven (PK#03),https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/173641.jpg,Men-Fabric-173641,"PKR 1,166"
392,Grape Fancy Woven (PK#02),https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/173633.jpg,Men-Fabric-173633,"PKR 1,166"
393,Khaki Fancy Woven (PK#02),https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/173628.jpg,Men-Fabric-173628,"PKR 1,166"
394,Blue Fancy Woven (PK#02),https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/173627.jpg,Men-Fabric-173627,"PKR 1,166"
395,Dark Grey DENIM CLUB-F,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/d/_/d._grey_163083.jpg,Men-Fabric-163083,"PKR 1,176"
396,"Green CAPRI LATHA 36""",https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/2/129412.jpg,Men-Fabric-129412,"PKR 1,568"
397,"Mehandi CAPRI LATHA 36""",https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/9/1/91210.jpg,Men-Fabric-91210,"PKR 1,568"
398,"Navy Blue CAPRI LATHA 36""",https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/9/1/91207.jpg,Men-Fabric-91207,"PKR 1,568"
399,Rust Capri Latha,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/6/164299.jpg,Men-Fabric-164299,"PKR 1,568"
400,Cream Bosky-KS,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/b/o/bosky_ks_176404.jpg,Men-Fabric-176404,"PKR 6,419"
401,Green Fashion Sweater FS-SWT-FD57,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/4/146241.jpg,M-AP-17-146240 -P,"PKR 2,900"
402,Rust Basic V-Neck Sweater FS-SWT-D16-3,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/4/144167.jpg,M-AP-17-144166 -P,"PKR 2,500"
403,Maroon Sweat Shirt JKT-MSS-02-2,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/2/126070.jpg,M-AP-16-126069 -P,"PKR 1,868"
404,White Urban Polo PKP-URB-D20-MB,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/p/k/pkp-urb-d20-mb_side.jpg,M-AP-18-171371 -P,PKR 837
405,Blue Fashion Kurta KS-631,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/k/s/ks-631_front.jpg,M-AP-18-173550 -P,"PKR 1,748"
406,Sky & White Casual Shirt CM-YD-2132,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/c/m/cm-yd-2132_side.jpg,M-AP-18-156483 -P,"PKR 1,497"
407,Off White PARADO,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/2/123894.jpg,Men-Fabric-123894,"PKR 1,701"
408,Dark Grey MAX KOOL,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/173623.jpg,Men-Fabric-173623,"PKR 1,547"
409,Purple MAX KOOL,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/173621.jpg,Men-Fabric-173621,"PKR 1,547"
410,Mehndi MAX KOOL,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/5/15245.jpg,Men-Fabric-15245,"PKR 1,547"
411,Green Fancy Woven (PK-05),https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/173971.jpg,Men-Fabric-173971,"PKR 1,166"
412,Ash Grey Opus (Mocado)-GS,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/173970.jpg,Men-Fabric-173970,"PKR 1,827"
413,Royal Blue Opus (Mocado)-GS,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/173966.jpg,Men-Fabric-173966,"PKR 1,827"
414,Blue Aviator Pant Basic AVTB-022,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/a/v/avtb-022_side.jpg,M-AP-18-PNT-18-166491 -P,"PKR 1,348"
415,Sandy Aviator Pant Basic AVTB-019,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/a/v/avtb-019_side.jpg,M-AP-18-PNT-18-166461 -P,"PKR 1,348"
416,Beige Aviator Pant Fashion AVTF-018,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/a/v/avtb-018_side.jpg,M-AP-18-PNT-18-166242 -P,"PKR 1,348"
417,White Urban Polo SJP-URB-D38-02,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/s/j/sjp-urb-d38-02_side_1_.jpg,M-AP-18-P-18-172113 -P,PKR 957
418,White Urban Graphic T-Shirt JGP-URB-D94,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/j/g/jgp-urb-d94_front2.jpg,M-AP-18-TS-18-172097 -P,PKR 717
419,Black Urban Graphic T-Shirt JGP-URB-D93,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/j/g/jgp-urb-d93_side.jpg,M-AP-18-TS-18-172093 -P,PKR 717
420,White Urban Graphic T-Shirt JGP-URB-D85,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/171254.jpg,M-AP-18-TS-18-171253 -P,PKR 717
421,White Urban Graphic T-Shirt JGP-URB-D84,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/171250.jpg,M-AP-18-TS-18-171249 -P,PKR 717
422,White Urban Graphic T-Shirt JGP-URB-D83,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/171246.jpg,M-AP-18-TS-18-171245 -P,PKR 717
423,White Urban Graphic T-Shirt JGP-URB-D82,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/171242.jpg,M-AP-18-TS-18-171241 -P,PKR 717
424,Blue Urban Graphic T-Shirt JGP-URB-D80,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/171234..jpg,M-AP-18-TS-18-171233 -P,PKR 717
425,Blue Urban Graphic T-Shirt JGP-URB-D75,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/171214.jpg,M-AP-18-TS-18-171213 -P,PKR 717
426,Blue Urban Graphic T-Shirt JGP-URB-D66,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/6/165306.jpg,M-AP-18-TS-18-165305 -P,PKR 597
427,White Urban Graphic T-Shirt JGP-URB-D65,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/6/165302.jpg,M-AP-18-TS-18-165301 -P,PKR 597
428,Navy Urban Graphic T-Shirt JGP-URB-D73,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/6/165294.jpg,M-AP-18-TS-18-165293 -P,PKR 597
429,Beige Unstitched Fabric Suit Max Kool,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/3/13874.jpg,Men-Fabric-13874,"PKR 1,547"
430,Off White Unstitched Fabric Suit Max Kool,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/5/15242.jpg,Men-Fabric-15242,"PKR 1,547"
431,Sky White Black Gold Formal Shirt CM-YD-2302,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/c/m/cm-yd-2302.jpg,M-AP-18-FS-18-164724 -P,"PKR 2,097"
432,Purple Blue Black Gold Formal Shirt CM-YD-2300,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/c/m/cm-yd-2300.jpg,M-AP-18-FS-18-164712 -P,"PKR 2,097"
433,Navy Gold Black Gold Formal Shirt CM-YD-2299,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/c/m/cm-yd-2299.jpg,M-AP-18-FS-18-164706 -P,"PKR 2,097"
434,Fawn Kurta Styling KS-579,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/k/s/ks-579_fawn_01.jpg,M-AP-18-K-18-168903 -P,"PKR 1,398"
435,Sky Slim Fit Casual Shirt CM-YD-2208,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/c/m/cm-yd-2208-.jpg,M-AP-18-CS-18-161029 -P,"PKR 1,497"
436,Black Grey Casual Shirt CM-YD-2112,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/d/s/dsc_1363.jpg,M-AP-18-CS-18-153107 -P,"PKR 1,710"
437,Black Casual Shirt CM-YD-2111,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/d/s/dsc_1525.jpg,M-AP-18-CS-18-153102 -P,"PKR 1,710"
438,Stone Blue Casual Shirt CM-YD-2119,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/d/s/dsc_1458.jpg,M-AP-18-CS-18-148849 -P,"PKR 1,590"
439,White Black Casual Shirt CM-YD-2118,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/d/s/dsc_1300.jpg,M-AP-18-CS-18-148844 -P,"PKR 1,590"
440,Aqua Unstitched Fabric Suit Gul Trendy-JAC,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/171862.jpg,Men-Fabric-171862,"PKR 1,575"
441,Navy Unstitched Fabric Suit Gul Trendy-JAC,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/171861.jpg,Men-Fabric-171861,"PKR 1,575"
442,Grey Unstitched Fabric Suit Gul Trendy-JAC,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/171860.jpg,Men-Fabric-171860,"PKR 1,575"
443,Khaki Unstitched Fabric Suit Gul Trendy-JAC,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/171859.jpg,Men-Fabric-171859,"PKR 1,575"
444,Off White Unstitched Fabric Suit Gul Trendy-JAC,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/171857.jpg,Men-Fabric-171857,"PKR 1,575"
445,Navy Unstitched Fabric Suit Red Gold-JAP,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/171850.jpg,Men-Fabric-171850,"PKR 1,701"
446,Grey Unstitched Fabric Suit Red Gold-JAP,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/171847.jpg,Men-Fabric-171847,"PKR 1,701"
447,Light Grape Unstitched Fabric Suit Red Gold-JAP,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/171846.jpg,Men-Fabric-171846,"PKR 1,701"
448,Light Blue Unstitched Fabric Suit Red Gold-JAP,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/171845.jpg,Men-Fabric-171845,"PKR 1,701"
449,Off White Unstitched Fabric Suit Red Gold-JAP,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/171843.jpg,Men-Fabric-171843,"PKR 1,701"
450,Dark Brown Unstitched Fabric Suit Cool Breeze (Ultra Soft Finish),https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/0/102804_copy.jpg,Men-Fabric-102804,"PKR 1,512"
451,Dark Grey Unstitched Fabric Suit Cool Breeze (Ultra Soft Finish),https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/0/102802_copy.jpg,Men-Fabric-102802,"PKR 1,512"
452,Green Unstitched Fabric Suit DYED POPLIN,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/1/117305.jpg,Men-Fabric-117305,"PKR 2,100"
453,Peach Unstitched Fabric Suit DYED POPLIN,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/5/15705.jpg,Men-Fabric-15705,"PKR 2,100"
454,Beige Unstitched Fabric Suit DYED POPLIN,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/3/13540.jpg,Men-Fabric-13540,"PKR 2,100"
455,Caramel Unstitched Fabric Suit DYED POPLIN,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/3/13534.jpg,Men-Fabric-13534,"PKR 2,100"
456,Grey Unstitched Fabric Suit DYED POPLIN,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/3/13528.jpg,Men-Fabric-13528,"PKR 2,100"
457,Light Green Unstitched Fabric Suit DYED POPLIN,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/7/6/7621.jpg,Men-Fabric-7621,"PKR 2,100"
458,Sky Blue Unstitched Fabric Suit DYED POPLIN,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/7/6/7618.jpg,Men-Fabric-7618,"PKR 2,100"
459,Sea Blue Unstitched Fabric Shirt Denim Club-F,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/6/163080.jpg,Men-Fabric-163080,"PKR 1,176"
460,Sea Blue Unstitched Fabric Suit Royal 100 by 2,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/6/166122.jpg,Men-Fabric-166122,"PKR 3,308"
461,Maroon Unstitched Fabric Suit Primo-JA,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/6/165177.jpg,Men-Fabric-165177,"PKR 2,035"
462,"Off White Unstitched Fabric Suit ""SUPER SOFT 56"""" QC""",https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/170098.jpg,Men-Fabric-170098,"PKR 2,898"
463,"Navy Blue Unstitched Fabric Suit ""SUPER SOFT 56"""" QB""",https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/170124.jpg,Men-Fabric-170124,"PKR 3,087"
464,Sky Blue Unstitched Fabric Suit Gul Gold Plus-JA,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/172084.jpg,Men-Fabric-172084,"PKR 1,733"
465,Dark Brown Unstitched Fabric Suit Gul Gold Plus-JA,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/172082.jpg,Men-Fabric-172082,"PKR 1,733"
466,Mehndi Unstitched Fabric Suit Royal 100 by 2,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/172071.jpg,Men-Fabric-172071,"PKR 3,308"
467,Dark Brown Unstitched Fabric Suit Royal 100 by 2,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/172069.jpg,Men-Fabric-172069,"PKR 3,308"
468,Grey Unstitched Fabric Suit FABRIC HITEX (TWILL),https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/172073.jpg,Men-Fabric-172073,"PKR 3,465"
469,Green Unstitched Fabric Suit Gul Javeria-JA,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/7/172075.jpg,Men-Fabric-172075,"PKR 1,890"
470,Light Grey Vision (Legend)-GS,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/6/166265.jpg,Men-Fabric-166265,"PKR 1,264"
471,Brown Vision (Legend)-GS,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/6/166262.jpg,Men-Fabric-166262,"PKR 1,264"
472,Sea Blue Vision (Legend)-GS,https://d224nth7ac0evy.cloudfront.net/catalog/product/cache/ed9f5ebe2a117625f6cd6336daddd764/1/6/166259.jpg,Men-Fabric-166259,"PKR 1,264"
